Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Maynard Webb,Male,2023-04-27,"Thank you for reading Dear Founder and thank you for all of your questions and comments. Being asked for advice is a gift. Have a wonderful holiday with your loved ones, have gratitude for what is going well, and be thankful for all that is to come. Happy Thanksgiving!",80,4,8,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2023-04-27,"This week on Dear Founder, a company had a serious situation and did not communicate it appropriately. The press is highlighting what is going on and employees and vendors are concerned. What should they do to get back on track?",78,8,9,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2022-04-27,"This week, a CEO asks me what do when employees say the company's diversity & inclusion effort is good, but not good enough. My answer on Dear Founder. Each week I respond to a new question. Ask me your question in the comments! #diversity #inclusion #ceo",73,8,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2022-04-27,This week's Dear Founder--a question about how to best navigate going back to the office. Each week I answer a new question. Ask me your question in the comments! #dearfounder #returntooffice #ceotips #change,73,8,7,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2022-04-27,This week a founder of a Series A company asks me about bringing on senior executives. Is this the right time or are there risks to consider? #dearfounder #seriesa #hiring #linkedinposts,72,4,8,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2023-04-27,This week a Dear Founder reader asks me how to create a sustainable and effective hybrid work environment. I asked tech exec friends James Barrese at Chime and Jeremy King at Pinterest for help with this answer. They had a lot of great wisdom to share.,71,14,11,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2022-04-27,A founder is incorporating their company and needs to know more about various ways to structure the stock. My answer and advice. #startup #founder,71,1,6,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2023-04-27,"This week on Dear Founder, a startup was close to closing a big deal but hit a roadblock when asked to provide audited financials. I wanted to provide the most thorough answer, so I consulted with three CFOs who are affiliates in the Webb Investment Network. Thank you Cheryl Dalrymple, Michael Fleisher and Bill Ruehle for sharing your experience and advice. This letter reflects their incredible collective wisdom.",71,6,9,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2023-04-27,"A CEO at a software startup is concerned about a direct report who hasn't delivered as expected.  ""Is it better to cut bait now, replace him, and start over fresh?"" he asks. ""Or should I keep investing and supporting him with hopes he’ll turn around?"" My answer and advice in this week's newsletter.",70,11,5,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
Maynard Webb,Male,2023-04-27,A mother reaches out for advice for her two college age daughters starting their careers in this economic climate. My advice about how to navigate these times and land jobs in this week's Dear Founder.,69,5,3,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAAI4Aw4BS3TllsKr6E15v4CDckxNKmfQpTY&keywords=maynard%20webb&origin=CLUSTER_EXPANSION&position=0&searchId=fdd4c72b-bd61-4019-a39f-42877ff2b81a&sid=KrU&sortBy=%22date_posted%22
