Author,Gender,Date,Post Text,Likes,Comments,Shares,Page Link
Sallie Krawcheck,Male,2023-10-27,"I was thrilled to attend the first-ever Chief X conference as a speaker earlier this month. Every time I find myself in a room full of powerful women executives, I think how our collective power to drive positive change. Because I can tell you, quite certainly, that many of the women who paved the way for us didn’t have the same opportunities. Thank you Chief, Abby Davisson, and all the attendees for making the experience so heartening!",1349,50,4,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,*Happy* Equal Pay Day. (Ugh.) Here's a plan of attack.,1344,40,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,My thoughts on the F-Word (and its brand problem),1224,56,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,Lots of news from Davos and Sundance last week. Here's what we learned from 3 bad-a$$ women and 1 non-feminist man.,1143,43,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,"Money is power — live-the-life-I-want power, get-your-hand-off-my-leg power, start-my-dream-business power. And we women have been on the outside looking in. It’s not our fault. Our society and institutions have long put us at a disadvantage with regards to money. It starts early and can feel benign: “Mom and Dad? How much money do you make?” “Honey, that’s not a polite question.”But it leaves us behind: life-changing amounts of money behind. Here's how we can change things:",1138,54,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-01-27,"I don’t wish that my divorce from my now-ex-husband didn’t happen. In fact, that day was the best worst day of my life.I do, however, wish that I’d had more support during my divorce experience. Yes, I found a fine lawyer, but I was pretty much on my own when it came to divorce money questions and planning for life post-divorce.I intuitively knew that women lose more wealth in a divorce than men do, but it hits different to read the words than to all-of-a-sudden be staring it in the face. The only real option was to speak to your dad’s financial advisor — if your dad had a financial advisor. And when I did, he hardly understood what I was going through. On any level. That changes today. I’m thrilled to announce Ellevest is introducing a Divorce Financial Planning Package to help women plan for a positive outcome. It’s truly the divorce finance support I wish I had. Read more at the link below.",1129,78,27,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2023-09-27,"Ellevest is proud to partner with Chief to host its first-ever ChiefX conference in Palm Springs kicking off today! I’ll be speaking on day three about the power of financial independence — and why absolutely nothing bad happens when women have more money.I’m excited to share key lessons I’ve learned throughout my life and career, plus ‌tips for how women can use their own financial power to achieve business success for themselves and other women. Because the table at the top can (and should) grow.",1123,50,7,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,We're coming up on the anniversary of the worst part of the Crash of '08. (Shudder....) Here's one important aspect of it that nobody is talking about. #financialcrisis #10yearslater,1110,93,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2024-04-27,Findings from the Ellevest Money Census: there are some real surprises in here,1081,28,0,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
Sallie Krawcheck,Male,2023-12-27,"I loved how women flexed their economic muscle this year. And showed up in droves for Taylor, Beyoncé and Barbie. By going out in joyous groups to forms of entertainment that are unapologetically pro-women, feminist, strong, gorgeous — women arguably kept our country out of a recession. (You’re welcome, country.) Read more money lessons (and trends) from the Ellevest team below. #EllevestYearInReviewhttps://lnkd.in/eTNJrAen",1035,28,48,https://www.linkedin.com/search/results/content/?fromMember=%5B%22ACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc%22%5D&heroEntityKey=urn%3Ali%3Afsd_profile%3AACoAAApgNwUBrPiN3Ni6Kx0QrLJbAceu1hjwzfc&keywords=sallie%20krawcheck&origin=CLUSTER_EXPANSION&position=0&searchId=892383d4-ac4d-4f1d-89ae-84463b5a06d9&sid=j1B&sortBy=%22date_posted%22
